Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,4,5,2006,2010,2141,2200,WN,209,N605SW,95,110,82,-19,-4,BWI,SDF,495,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1615,1615,1749,1805,WN,229,N607SW,94,110,81,-16,0,BWI,SDF,495,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,628,630,804,815,WN,876,N296WN,96,105,81,-11,-2,BWI,SDF,495,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,853,900,1021,1050,WN,2640,N497WN,88,110,77,-29,-7,BWI,SDF,495,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1344,1345,1517,1535,WN,2730,N200WN,93,110,78,-18,-1,BWI,SDF,495,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,900,840,1159,1140,WN,3141,N204WN,299,300,288,19,20,BWI,SLC,1864,2,9,0,,0,19,0,0,0,0
2008,1,4,5,959,1000,1056,1120,WN,354,N436WN,117,140,109,-24,-1,BWI,STL,737,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1252,1250,1404,1415,WN,983,N330SW,132,145,121,-11,2,BWI,STL,737,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1935,1915,2047,2040,WN,1062,N606SW,132,145,117,7,20,BWI,STL,737,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1548,1550,1701,1715,WN,2007,N627SW,133,145,121,-14,-2,BWI,STL,737,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,636,630,749,750,WN,2527,N368SW,133,140,115,-1,6,BWI,STL,737,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2007,2010,2218,2245,WN,140,N367SW,131,155,120,-27,-3,BWI,TPA,842,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1312,1250,1533,1520,WN,503,N354SW,141,150,118,13,22,BWI,TPA,842,5,18,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1652,1650,1908,1925,WN,1418,N621SW,136,155,116,-17,2,BWI,TPA,842,6,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2122,2100,2328,2330,WN,2210,N660SW,126,150,115,-2,22,BWI,TPA,842,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,811,800,1023,1030,WN,2872,N624SW,132,150,119,-7,11,BWI,TPA,842,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,652,650,911,920,WN,2962,N323SW,139,150,124,-9,2,BWI,TPA,842,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1014,1015,1224,1245,WN,3397,N708SA,130,150,117,-21,-1,BWI,TPA,842,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,707,705,725,745,WN,1137,N658SW,78,100,67,-20,2,CLE,BNA,448,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1657,1650,1722,1725,WN,1576,N341SW,85,95,73,-3,7,CLE,BNA,448,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,855,900,1004,1010,WN,613,N325SW,69,70,54,-6,-5,CLE,BWI,314,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1711,1710,1816,1825,WN,818,N297WN,65,75,54,-9,1,CLE,BWI,314,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,610,610,725,725,WN,2355,N256WN,75,75,52,0,0,CLE,BWI,314,3,20,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1246,1245,1353,1355,WN,3151,N781WN,67,70,53,-2,1,CLE,BWI,314,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1410,1410,1536,1555,WN,715,N209WN,266,285,254,-19,0,CLE,LAS,1825,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1107,1050,1323,1330,WN,387,N278WN,136,160,121,-7,17,CLE,MCO,895,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1811,1810,2022,2050,WN,698,N326SW,131,160,118,-28,1,CLE,MCO,895,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1050,1050,1055,1110,WN,97,N209WN,65,80,53,-15,0,CLE,MDW,307,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1910,1855,1916,1915,WN,313,N287WN,66,80,52,1,15,CLE,MDW,307,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1454,1455,1502,1515,WN,433,N488WN,68,80,52,-13,-1,CLE,MDW,307,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1317,1315,1323,1330,WN,1192,N470WN,66,75,53,-7,2,CLE,MDW,307,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,634,630,701,650,WN,1746,N627SW,87,80,54,11,4,CLE,MDW,307,12,21,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,852,830,902,850,WN,2630,N765SW,70,80,55,12,22,CLE,MDW,307,8,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2056,2055,2121,2110,WN,3840,N777QC,85,75,55,11,1,CLE,MDW,307,19,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,838,840,907,925,WN,831,N781WN,89,105,76,-18,-2,CLE,STL,487,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1407,1400,1437,1440,WN,2453,N305SW,90,100,78,-3,7,CLE,STL,487,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,805,805,812,820,WN,614,N776WN,67,75,54,-8,0,CMH,BNA,338,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1550,1555,1557,1610,WN,2557,N422WN,67,75,53,-13,-5,CMH,BNA,338,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,732,725,836,835,WN,143,N425LV,64,70,55,1,7,CMH,BWI,336,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1156,1155,1303,1305,WN,222,N635SW,67,70,57,-2,1,CMH,BWI,336,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,949,950,1056,1100,WN,888,N606SW,67,70,56,-4,-1,CMH,BWI,336,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1504,1505,1616,1615,WN,2103,N787SA,72,70,55,1,-1,CMH,BWI,336,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2013,2000,2117,2110,WN,2474,N437WN,64,70,51,7,13,CMH,BWI,336,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1811,1815,1934,1950,WN,219,N238WN,263,275,249,-16,-4,CMH,LAS,1772,7,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,726,715,856,850,WN,3834,N440LV,270,275,254,6,11,CMH,LAS,1772,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,659,700,916,910,WN,306,N743SW,137,130,106,6,-1,CMH,MCO,802,6,25,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1220,1220,1425,1435,WN,1336,N323SW,125,135,108,-10,0,CMH,MCO,802,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1611,1605,1803,1820,WN,2107,N228WN,112,135,103,-17,6,CMH,MCO,802,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1015,1020,1018,1030,WN,68,N467WN,63,70,46,-12,-5,CMH,MDW,284,11,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,848,840,847,850,WN,151,N426WN,59,70,48,-3,8,CMH,MDW,284,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,614,615,637,625,WN,184,N455WN,83,70,49,12,-1,CMH,MDW,284,10,24,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,753,745,759,755,WN,319,N262WN,66,70,50,4,8,CMH,MDW,284,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1939,1920,1947,1930,WN,556,N210WN,68,70,52,17,19,CMH,MDW,284,6,10,0,,0,0,0,0,0,17
2008,1,4,5,2058,2035,2101,2040,WN,1143,N724SW,63,65,51,21,23,CMH,MDW,284,6,6,0,,0,21,0,0,0,0
2008,1,4,5,1330,1330,1332,1340,WN,1927,N467WN,62,70,49,-8,0,CMH,MDW,284,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1649,1650,1650,1700,WN,3584,N458WN,61,70,47,-10,-1,CMH,MDW,284,8,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1847,1845,2007,2020,WN,283,N492WN,80,95,70,-13,2,CMH,PHL,405,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,643,640,817,805,WN,2790,N353SW,94,85,66,12,3,CMH,PHL,405,4,24,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1513,1515,1628,1650,WN,3493,N288WN,75,95,62,-22,-2,CMH,PHL,405,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1252,1250,1512,1515,WN,2803,N406WN,260,265,247,-3,2,CMH,PHX,1671,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1636,1640,1657,1705,WN,725,N409WN,81,85,71,-8,-4,CMH,STL,410,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,838,840,855,905,WN,1245,N785SW,77,85,62,-10,-2,CMH,STL,410,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1127,1125,1327,1340,WN,748,N458WN,120,135,109,-13,2,CMH,TPA,829,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1846,1850,2043,2105,WN,1685,N612SW,117,135,107,-22,-4,CMH,TPA,829,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,627,630,848,850,WN,3138,N340LV,141,140,113,-2,-3,CMH,TPA,829,4,24,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,613,615,659,705,WN,6,N527SW,46,50,32,-6,-2,CRP,HOU,187,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,939,940,1022,1030,WN,20,N511SW,43,50,33,-8,-1,CRP,HOU,187,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1139,1140,1223,1230,WN,28,N380SW,44,50,33,-7,-1,CRP,HOU,187,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1408,1410,1447,1500,WN,38,N527SW,39,50,30,-13,-2,CRP,HOU,187,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1751,1740,1853,1830,WN,52,N511SW,62,50,36,23,11,CRP,HOU,187,2,24,0,,0,0,0,16,0,7
2008,1,4,5,1945,1950,2025,2040,WN,60,N608SW,40,50,30,-15,-5,CRP,HOU,187,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1202,1205,1241,1255,WN,61,N658SW,99,110,89,-14,-3,DAL,ABQ,580,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1051,1045,1138,1135,WN,467,N310SW,107,110,94,3,6,DAL,ABQ,580,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1855,1700,1938,1750,WN,574,N286WN,103,110,90,108,115,DAL,ABQ,580,6,7,0,,0,4,0,0,0,104
2008,1,4,5,805,805,854,855,WN,1002,N704SW,109,110,96,-1,0,DAL,ABQ,580,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1410,1350,1451,1440,WN,1135,N675AA,101,110,92,11,20,DAL,ABQ,580,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,621,620,707,710,WN,1486,N355SW,106,110,94,-3,1,DAL,ABQ,580,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1811,1800,1855,1850,WN,2010,N720WN,104,110,92,5,11,DAL,ABQ,580,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1941,1855,2028,1945,WN,2027,N382SW,107,110,94,43,46,DAL,ABQ,580,6,7,0,,0,20,0,0,0,23
2008,1,4,5,730,730,826,820,WN,2270,N234WN,116,110,96,6,0,DAL,ABQ,580,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1020,1020,1124,1130,WN,12,N631SW,64,70,53,-6,0,DAL,AMA,324,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1552,1410,1702,1520,WN,510,N795SW,70,70,55,102,102,DAL,AMA,324,5,10,0,,0,3,0,0,0,99
2008,1,4,5,650,655,759,805,WN,525,N522SW,69,70,56,-6,-5,DAL,AMA,324,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1702,1705,1810,1815,WN,1417,N523SW,68,70,55,-5,-3,DAL,AMA,324,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,725,725,836,835,WN,1636,N638SW,71,70,57,1,0,DAL,AMA,324,2,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1225,1225,1326,1335,WN,2177,N502SW,61,70,53,-9,0,DAL,AMA,324,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,921,925,1029,1035,WN,2530,N364SW,68,70,56,-6,-4,DAL,AMA,324,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2052,2050,2201,2200,WN,3409,N514SW,69,70,56,1,2,DAL,AMA,324,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1323,1325,1407,1415,WN,112,N338SW,44,50,34,-8,-2,DAL,AUS,189,5,5,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1723,1720,1805,1810,WN,373,N338SW,42,50,34,-5,3,DAL,AUS,189,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1130,1135,1215,1225,WN,501,N523SW,45,50,33,-10,-5,DAL,AUS,189,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,841,840,924,930,WN,513,N329SW,43,50,33,-6,1,DAL,AUS,189,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1402,1400,1449,1450,WN,700,N325SW,47,50,34,-1,2,DAL,AUS,189,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,737,740,821,830,WN,906,N643SW,44,50,34,-9,-3,DAL,AUS,189,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1950,1935,2041,2025,WN,1312,N527SW,51,50,37,16,15,DAL,AUS,189,4,10,0,,0,15,0,1,0,0
2008,1,4,5,950,955,1033,1045,WN,1751,N522SW,43,50,34,-12,-5,DAL,AUS,189,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1842,1810,1929,1900,WN,1760,N370SW,47,50,33,29,32,DAL,AUS,189,5,9,0,,0,0,0,0,0,29
2008,1,4,5,648,650,731,740,WN,2443,N364SW,43,50,32,-9,-2,DAL,AUS,189,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1620,1620,1707,1710,WN,2793,N528SW,47,50,34,-3,0,DAL,AUS,189,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2032,2005,2118,2055,WN,2969,N360SW,46,50,33,23,27,DAL,AUS,189,4,9,0,,0,3,0,0,0,20
2008,1,4,5,1523,1520,1610,1610,WN,3595,N505SW,47,50,35,0,3,DAL,AUS,189,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1310,1310,1437,1455,WN,102,N337SW,87,105,77,-18,0,DAL,BHM,587,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,706,705,831,850,WN,518,N470WN,85,105,73,-19,1,DAL,BHM,587,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1747,1650,1909,1830,WN,2382,N485WN,82,100,72,39,57,DAL,BHM,587,2,8,0,,0,1,0,0,0,38
2008,1,4,5,1422,1420,1502,1505,WN,28,N380SW,100,105,91,-3,2,DAL,ELP,562,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2030,1950,2112,2035,WN,50,N521SW,102,105,92,37,40,DAL,ELP,562,3,7,0,,0,0,0,0,0,37
2008,1,4,5,707,705,755,750,WN,502,N641SW,108,105,91,5,2,DAL,ELP,562,2,15,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1120,1120,1202,1205,WN,2094,N651SW,102,105,90,-3,0,DAL,ELP,562,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1654,1650,1736,1735,WN,2361,N649SW,102,105,93,1,4,DAL,ELP,562,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,935,935,1016,1020,WN,3748,N318SW,101,105,92,-4,0,DAL,ELP,562,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,701,700,758,800,WN,1,N511SW,57,60,47,-2,1,DAL,HOU,239,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,737,730,837,830,WN,3,N399WN,60,60,50,7,7,DAL,HOU,239,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,758,800,850,900,WN,5,N519SW,52,60,43,-10,-2,DAL,HOU,239,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,826,830,920,930,WN,7,N248WN,54,60,44,-10,-4,DAL,HOU,239,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,858,900,953,1000,WN,9,N380SW,55,60,44,-7,-2,DAL,HOU,239,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,930,930,1023,1030,WN,11,N777QC,53,60,46,-7,0,DAL,HOU,239,2,5,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,NA,1000,NA,1100,WN,15,,NA,60,NA,NA,NA,DAL,HOU,239,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,4,5,1105,1100,1200,1200,WN,19,N528SW,55,60,44,0,5,DAL,HOU,239,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1133,1130,1228,1230,WN,21,N527SW,55,60,45,-2,3,DAL,HOU,239,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1210,1200,1302,1300,WN,23,N653SW,52,60,43,2,10,DAL,HOU,239,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1231,1230,1328,1330,WN,25,N364SW,57,60,46,-2,1,DAL,HOU,239,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1300,1300,1354,1400,WN,27,N525SW,54,60,44,-6,0,DAL,HOU,239,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1338,1330,1440,1430,WN,29,N712SW,62,60,48,10,8,DAL,HOU,239,2,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1414,1400,1507,1500,WN,31,N750SA,53,60,44,7,14,DAL,HOU,239,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1506,1430,1607,1530,WN,33,N521SW,61,60,44,37,36,DAL,HOU,239,3,14,0,,0,0,0,1,0,36
2008,1,4,5,1505,1500,1602,1600,WN,35,N511SW,57,60,43,2,5,DAL,HOU,239,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1531,1530,1624,1630,WN,37,N502SW,53,60,43,-6,1,DAL,HOU,239,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1559,1600,1652,1700,WN,39,N513SW,53,60,42,-8,-1,DAL,HOU,239,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1637,1630,1733,1730,WN,41,N769SW,56,60,44,3,7,DAL,HOU,239,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1712,1700,1806,1800,WN,43,N673AA,54,60,43,6,12,DAL,HOU,239,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1741,1730,1838,1830,WN,45,N306SW,57,60,47,8,11,DAL,HOU,239,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1815,1800,1910,1900,WN,47,N457WN,55,60,43,10,15,DAL,HOU,239,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1856,1830,1955,1930,WN,49,N647SW,59,60,42,25,26,DAL,HOU,239,2,15,0,,0,8,0,0,0,17
2008,1,4,5,1942,1900,2039,2000,WN,51,N744SW,57,60,47,39,42,DAL,HOU,239,3,7,0,,0,0,0,0,0,39
2008,1,4,5,1929,1930,2022,2030,WN,53,N505SW,53,60,41,-8,-1,DAL,HOU,239,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2003,2000,2055,2100,WN,55,N523SW,52,60,43,-5,3,DAL,HOU,239,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2026,2030,2117,2130,WN,57,N713SW,51,60,42,-13,-4,DAL,HOU,239,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2124,2100,2218,2200,WN,59,N520SW,54,60,45,18,24,DAL,HOU,239,3,6,0,,0,0,0,0,0,18
2008,1,4,5,631,630,724,730,WN,201,N295WN,53,60,42,-6,1,DAL,HOU,239,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,615,615,705,710,WN,1628,N736SA,50,55,40,-5,0,DAL,HOU,239,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,844,845,947,950,WN,6,N527SW,63,65,53,-3,-1,DAL,LBB,293,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1218,1215,1316,1320,WN,20,N511SW,58,65,50,-4,3,DAL,LBB,293,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1520,1515,1623,1620,WN,32,N685SW,63,65,52,3,5,DAL,LBB,293,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1649,1650,1750,1755,WN,38,N527SW,61,65,52,-5,-1,DAL,LBB,293,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1852,1845,1952,1950,WN,46,N734SA,60,65,52,2,7,DAL,LBB,293,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2041,2045,2149,2150,WN,54,N622SW,68,65,55,-1,-4,DAL,LBB,293,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,706,710,809,815,WN,139,N320SW,63,65,52,-6,-4,DAL,LBB,293,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1027,1025,1130,1130,WN,573,N798SW,63,65,51,0,2,DAL,LBB,293,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,922,915,1023,1015,WN,8,N515SW,61,60,48,8,7,DAL,LIT,296,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1144,1145,1242,1245,WN,18,N736SA,58,60,44,-3,-1,DAL,LIT,296,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2135,2115,2228,2215,WN,56,N502SW,53,60,43,13,20,DAL,LIT,296,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1932,1925,2027,2025,WN,397,N476WN,55,60,41,2,7,DAL,LIT,296,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1439,1430,1536,1530,WN,438,N634SW,57,60,45,6,9,DAL,LIT,296,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1705,1655,1802,1755,WN,3168,N329SW,57,60,44,7,10,DAL,LIT,296,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,644,645,744,745,WN,3661,N318SW,60,60,41,-1,-1,DAL,LIT,296,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,745,745,850,855,WN,2,N628SW,65,70,55,-5,0,DAL,MAF,319,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1000,955,1107,1105,WN,10,N693SW,67,70,58,2,5,DAL,MAF,319,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1339,1315,1448,1425,WN,24,N519SW,69,70,55,23,24,DAL,MAF,319,2,12,0,,0,13,0,0,0,10
2008,1,4,5,1830,1820,1935,1930,WN,44,N525SW,65,70,54,5,10,DAL,MAF,319,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1702,1555,1811,1705,WN,317,N629SW,69,70,56,66,67,DAL,MAF,319,3,10,0,,0,5,0,0,0,61
2008,1,4,5,1945,1945,2100,2055,WN,2007,N627SW,75,70,58,5,0,DAL,MAF,319,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,820,820,945,945,WN,4,N453WN,85,85,72,0,0,DAL,MCI,461,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1404,1350,1522,1515,WN,26,N357SW,78,85,68,7,14,DAL,MCI,461,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1947,1915,2106,2040,WN,48,N656SW,79,85,68,26,32,DAL,MCI,461,5,6,0,,0,8,0,0,0,18
2008,1,4,5,644,645,810,810,WN,95,N313SW,86,85,72,0,-1,DAL,MCI,461,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1638,1615,1804,1740,WN,154,N376SW,86,85,72,24,23,DAL,MCI,461,4,10,0,,0,3,0,1,0,20
2008,1,4,5,1041,1040,1202,1205,WN,914,N628SW,81,85,70,-3,1,DAL,MCI,461,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1428,1425,1537,1540,WN,85,N662SW,69,75,59,-3,3,DAL,MSY,437,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,659,650,808,805,WN,432,N622SW,69,75,59,3,9,DAL,MSY,437,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2039,2015,2147,2130,WN,688,N511SW,68,75,57,17,24,DAL,MSY,437,3,8,0,,0,3,0,0,0,14
2008,1,4,5,1225,1215,1333,1330,WN,1170,N336SW,68,75,58,3,10,DAL,MSY,437,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1027,1025,1135,1140,WN,1194,N642WN,68,75,59,-5,2,DAL,MSY,437,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1859,1835,2017,1950,WN,2624,N683SW,78,75,60,27,24,DAL,MSY,437,3,15,0,,0,0,0,3,0,24
2008,1,4,5,747,750,834,840,WN,128,N499WN,47,50,37,-6,-3,DAL,OKC,181,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1022,1020,1110,1110,WN,130,N320SW,48,50,38,0,2,DAL,OKC,181,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1517,1510,1603,1600,WN,303,N626SW,46,50,36,3,7,DAL,OKC,181,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1947,1945,2035,2035,WN,460,N338SW,48,50,36,0,2,DAL,OKC,181,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1801,1800,1846,1850,WN,900,N350SW,45,50,33,-4,1,DAL,OKC,181,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,837,840,927,940,WN,110,N507SW,50,60,42,-13,-3,DAL,SAT,248,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1947,1935,2042,2035,WN,426,N321SW,55,60,44,7,12,DAL,SAT,248,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,711,710,805,810,WN,617,N336SW,54,60,44,-5,1,DAL,SAT,248,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1813,1755,1911,1855,WN,1166,N395SW,58,60,46,16,18,DAL,SAT,248,3,9,0,,0,1,0,0,0,15
2008,1,4,5,612,615,706,715,WN,1400,N380SW,54,60,43,-9,-3,DAL,SAT,248,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1123,1120,1220,1220,WN,1609,N615SW,57,60,45,0,3,DAL,SAT,248,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1532,1520,1627,1620,WN,1679,N206WN,55,60,43,7,12,DAL,SAT,248,2,10,0,,0,NA,NA,NA,NA,NA
